"Course","Term","Section","Label","Href","Status","Url","Asset","Local"
"EcoIV","2019-2","Clases de repaso","Repaso Parcial 1 - b","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_1_Parcial1_530pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_1_Parcial1_530pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_1_Parcial1_530pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Parcial 1 - c","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_2_Parcial1_4pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_2_Parcial1_4pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_2_Parcial1_4pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Parcial 1 - d","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_2_Parcial1_530pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_2_Parcial1_530pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_2_Parcial1_530pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Parcial 2 - a","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_1_Parcial2_4pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_1_Parcial2_4pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_1_Parcial2_4pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Parcial 2 - b","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_1_Parcial2_530pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_1_Parcial2_530pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_1_Parcial2_530pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Parcial 2 - c","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_2_Parcial2_4pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_2_Parcial2_4pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_2_Parcial2_4pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Parcial 2 - d","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_2_Parcial2_530pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_2_Parcial2_530pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_2_Parcial2_530pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Parcial 2 - e","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_3_Parcial2_4pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_3_Parcial2_4pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_3_Parcial2_4pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Parcial 2 - f","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_3_Parcial2_530pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_3_Parcial2_530pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_3_Parcial2_530pm.pdf"
"EcoIV","2019-2","Clases de repaso","Solución Parcial 2 - a","https://mauricio-romero.com/pdfs/EcoIV/20192/Solucion_Parcial2_4pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Solucion_Parcial2_4pm.pdf","","public_html\pdfs\EcoIV\20192\Solucion_Parcial2_4pm.pdf"
"EcoIV","2019-2","Clases de repaso","Solución Parcial 2 -b","https://mauricio-romero.com/pdfs/EcoIV/20192/Solucion_Parcial2_530pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Solucion_Parcial2_530pm.pdf","","public_html\pdfs\EcoIV\20192\Solucion_Parcial2_530pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Final - a","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_1_Final_4pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_1_Final_4pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_1_Final_4pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Final - b","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_1_Final_530pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_1_Final_530pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_1_Final_530pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Final - c","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_2_Final_4pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_2_Final_4pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_2_Final_4pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Final - d","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_2_Final_530pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_2_Final_530pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_2_Final_530pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Final - e","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_3_Final_4pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_3_Final_4pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_3_Final_4pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Final - f","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_3_Final_530pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_3_Final_530pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_3_Final_530pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Final - g","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_4_Final_4pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_4_Final_4pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_4_Final_4pm.pdf"
"EcoIV","2019-2","Clases de repaso","Repaso Final - h","https://mauricio-romero.com/pdfs/EcoIV/20192/Repaso_4_Final_530pm.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Repaso_4_Final_530pm.pdf","","public_html\pdfs\EcoIV\20192\Repaso_4_Final_530pm.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Primer Parcial 2016-2","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/1oct2016A.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_1oct2016A.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\1oct2016A.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Primer Parcial 2017-1","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/4mar2017.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_4mar2017.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\4mar2017.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Primer Parcial 2017-2","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/30sept2017.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_30sept2017.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\30sept2017.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Primer Parcial 2018-1","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/3mar2018.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_3mar2018-2.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\3mar2018.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Primer Parcial 2018-2","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/29sep2018.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_29sep2018.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\29sep2018.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Primer Parcial 2019-1","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/30sept2017.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FirstMidterm_30sept2017.pdf","","public_html\pdfs\EcoIV\PastExams\FirstMidterm\30sept2017.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Segundo Parcial 2016-2","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/12nov2016A.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_SecondMidterm_12nov2016A.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\12nov2016A.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Segundo Parcial 2017-1","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/22abr2017.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_SecondMidterm_22abr2017.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\22abr2017.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Segundo Parcial 2017-2","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/11nov2017.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_SecondMidterm_11nov2017.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\11nov2017.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Segundo Parcial 2018-1","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/21abr2018.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_SecondMidterm_21abr2018.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\21abr2018.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Segundo Parcial 2018-2","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/10nov2018.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_SecondMidterm_10nov2018.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\10nov2018.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Segundo Parcial 2019-1","https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/27abr2019.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_SecondMidterm_27abr2019.pdf","","public_html\pdfs\EcoIV\PastExams\SecondMidterm\27abr2019.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Final 2016-2","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/5dic2016A.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_5dic2016A.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\5dic2016A.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Final 2017-1","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/29mayo2017.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_29mayo2017.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\29mayo2017.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Final 2017-2","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/18dic2017.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_18dic2017.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\18dic2017.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Final 2018-1","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/21may2018.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_21may2018.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\21may2018.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Final 2018-2","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/10dic2018.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_10dic2018.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\10dic2018.pdf"
"EcoIV","2019-2","Exámenes viejos de Eco-IV","Final 2019-1","https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/27mayo2019.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_PastExams_FinalExams_27mayo2019.pdf","","public_html\pdfs\EcoIV\PastExams\FinalExams\27mayo2019.pdf"
"EcoIV","2020-1","Syllabus","Syllabus","https://mauricio-romero.com/pdfs/EcoIV/20201/Temario.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Temario.pdf","","public_html\pdfs\EcoIV\20201\Temario.pdf"
"EcoIV","2020-1","Equilibrio General","Lecture 1","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture1.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Lecture1.pdf","","public_html\pdfs\EcoIV\20201\Lecture1.pdf"
"EcoIV","2020-1","Equilibrio General","Lecture 2","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Lecture2.pdf","","public_html\pdfs\EcoIV\20201\Lecture2.pdf"
"EcoIV","2020-1","Equilibrio General","Lecture 3","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture3.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20192_Lecture3.pdf","","public_html\pdfs\EcoIV\20201\Lecture3.pdf"
"EcoIV","2020-1","Equilibrio General","Lecture 4","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture4.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture4.pdf","","public_html\pdfs\EcoIV\20201\Lecture4.pdf"
"EcoIV","2020-1","Equilibrio General","Lecture 5","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture5.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture5.pdf","","public_html\pdfs\EcoIV\20201\Lecture5.pdf"
"EcoIV","2020-1","Equilibrio General","Lecture 6","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture6.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture6.pdf","","public_html\pdfs\EcoIV\20201\Lecture6.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Lecture 7","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture7.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture7.pdf","","public_html\pdfs\EcoIV\20201\Lecture7.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Lecture 8","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture8.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture8.pdf","","public_html\pdfs\EcoIV\20201\Lecture8.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Lecture 9","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture9.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture9.pdf","","public_html\pdfs\EcoIV\20201\Lecture9.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Lecture 10","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture10.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture10.pdf","","public_html\pdfs\EcoIV\20201\Lecture10.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Lecture 11","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture11.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture11.pdf","","public_html\pdfs\EcoIV\20201\Lecture11.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Diapositivas con notas","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture11_Notas.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture11_Notas.pdf","","public_html\pdfs\EcoIV\20201\Lecture11_Notas.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Lecture 12","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture12.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture12.pdf","","public_html\pdfs\EcoIV\20201\Lecture12.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Diapositivas con notas","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture12_Notas.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture12_Notas.pdf","","public_html\pdfs\EcoIV\20201\Lecture12_Notas.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Lecture 13","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture13.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture13.pdf","","public_html\pdfs\EcoIV\20201\Lecture13.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Diapositivas con notas","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture13_Notas.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture13_Notas.pdf","","public_html\pdfs\EcoIV\20201\Lecture13_Notas.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Diapositivas con notas actualizadas","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture13_Notas2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture13_Notas2.pdf","","public_html\pdfs\EcoIV\20201\Lecture13_Notas2.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Lecture 14","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture14.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture14.pdf","","public_html\pdfs\EcoIV\20201\Lecture14.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Diapositivas con notas","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture14_Notas.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture14_Notas.pdf","","public_html\pdfs\EcoIV\20201\Lecture14_Notas.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Lecture 15","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture15.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture15.pdf","","public_html\pdfs\EcoIV\20201\Lecture15.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Diapositivas con notas","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture15_Notas.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture15_Notas.pdf","","public_html\pdfs\EcoIV\20201\Lecture15_Notas.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Lecture 16","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture16.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture16.pdf","","public_html\pdfs\EcoIV\20201\Lecture16.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Diapositivas con notas","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture16_Notas.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture16_Notas.pdf","","public_html\pdfs\EcoIV\20201\Lecture16_Notas.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Lecture 17","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture17.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture17.pdf","","public_html\pdfs\EcoIV\20201\Lecture17.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Diapositivas con notas","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture17_Notas.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture17_Notas.pdf","","public_html\pdfs\EcoIV\20201\Lecture17_Notas.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Lecture 18","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture18.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture18.pdf","","public_html\pdfs\EcoIV\20201\Lecture18.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Diapositivas con notas","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture18_Notas.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture18_Notas.pdf","","public_html\pdfs\EcoIV\20201\Lecture18_Notas.pdf"
"EcoIV","2020-1","Monopolio y discriminación de precios","Lecture 19","https://mauricio-romero.com/pdfs/EcoIV/20201/Lecture19_short.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/EcoIV_20201_Lecture19_short.pdf","","public_html\pdfs\EcoIV\20201\Lecture19_short.pdf"
