course	term	section	label	href
Microeconometria	Fall 2021	R Code	Lecture 1	https://mauricio-romero.com/pdfs/Microeconometria/20212/Class1.R
Microeconometria	Fall 2021	R Code	Lecture 2	https://mauricio-romero.com/pdfs/Microeconometria/20212/Class2.R
Microeconometria	Fall 2021	R Code	Lecture 3	https://mauricio-romero.com/pdfs/Microeconometria/20212/Class3.R
Microeconometria	Fall 2021	R Code	Lecture 4	https://mauricio-romero.com/pdfs/Microeconometria/20212/Class4.R
Microeconometria	Fall 2021	R Code	Lecture 5	https://mauricio-romero.com/pdfs/Microeconometria/20212/Class5.R
Microeconometria	Fall 2021	R Code	Lecture 6	https://mauricio-romero.com/pdfs/Microeconometria/20212/Class6.R
Microeconometria	Fall 2021	R Code	Lecture 7	https://mauricio-romero.com/pdfs/Microeconometria/20212/Class7.R
Microeconometria	Fall 2021	R Code	Lecture 8	https://mauricio-romero.com/pdfs/Microeconometria/20212/Class8.R
Microeconometria	Fall 2021	R Code	Lecture 9	https://mauricio-romero.com/pdfs/Microeconometria/20212/Class9.R
Microeconometria	Fall 2021	R Code	Lecture 12	https://mauricio-romero.com/pdfs/Microeconometria/20212/Class12.R
Microeconometria	Fall 2021	Project/Homework	Taller 1	https://mauricio-romero.com/pdfs/Microeconometria/20212/Taller1.pdf
Microeconometria	Fall 2021	Project/Homework	Examen 1	https://mauricio-romero.com/pdfs/Microeconometria/20212/Examen1.pdf
Microeconometria	Fall 2021	Project/Homework	Taller 2	https://mauricio-romero.com/pdfs/Microeconometria/20212/Taller2.pdf
Microeconometria	Fall 2021	Project/Homework	Taller de preparación examen 2 (no hay que entregarlo)	https://mauricio-romero.com/pdfs/Microeconometria/20212/TallerExamen2.pdf
Microeconometria	Fall 2021	Project/Homework	Examen 2	https://mauricio-romero.com/pdfs/Microeconometria/20212/Examen2.pdf
Microeconometria	Fall 2021	Project/Homework	Taller 3	https://mauricio-romero.com/pdfs/Microeconometria/20212/Taller3.pdf
Microeconometria	Fall 2021	Project/Homework	Taller de preparación examen 3 (no hay que entregarlo)	https://mauricio-romero.com/pdfs/Microeconometria/20212/TallerExamen3.pdf
Microeconometria	Spring 2023	Syllabus	Syllabus	https://mauricio-romero.com/pdfs/Microeconometria/20231/Syllabus_20231.pdf
Microeconometria	Spring 2023	Slides	Lecture 0 - Admin	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 0 - Course Admin.pdf
Microeconometria	Spring 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 0 - Course Admin.tex
Microeconometria	Spring 2023	Slides	Lecture 1 - Intro to R	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 1 - Introduction to R.pdf
Microeconometria	Spring 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 1 - Introduction to R.tex
Microeconometria	Spring 2023	Slides	Lecture 2 - Working with data in R	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 2 - Working with data in R.pdf
Microeconometria	Spring 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 2 - Working with data in R.tex
Microeconometria	Spring 2023	Slides	Lecture 3 - Basics of programming	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 3 - Basics of programming.pdf
Microeconometria	Spring 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 3 - Basics of programming.tex
Microeconometria	Spring 2023	Slides	Lecture 4 - Stats review	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 4 - Statistics Review.pdf
Microeconometria	Spring 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 4 - Statistics Review.tex
Microeconometria	Spring 2023	Slides	Lecture 5 - Summarizing data	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 5 - Summarizing data.pdf
Microeconometria	Spring 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 5 - Summarizing data.tex
Microeconometria	Spring 2023	Slides	Lecture 6 - Potential outcomes and the experimental ideal	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 6 - Potential outcomes and the experimental ideal.pdf
Microeconometria	Spring 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 6 - Potential outcomes and the experimental ideal.tex
Microeconometria	Spring 2023	Slides	Lecture 7 - OLS review	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 7 - OLS review.pdf
Microeconometria	Spring 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 7 - OLS review.tex
Microeconometria	Spring 2023	Slides	Lecture 8 - Beyond the basics of OLS	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 8 - Beyond basics of OLS.pdf
Microeconometria	Spring 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 8 - Beyond basics of OLS.tex
Microeconometria	Spring 2023	Slides	Lecture 9 - Panel Data	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 9 - Panel Data.pdf
Microeconometria	Spring 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 9 - Panel Data.tex
Microeconometria	Spring 2023	Slides	Lecture 10 - Difference-in-Differences	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 10 - Diff in Diff.pdf
Microeconometria	Spring 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 10 - Diff in Diff.tex
Microeconometria	Spring 2023	Slides	Lecture 11 - Instrumental Variables	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 11 - IV.pdf
Microeconometria	Spring 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 11 - IV.tex
Microeconometria	Spring 2023	Slides	Lecture 12 - Regression Discontinuity	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 12 - RDD.pdf
Microeconometria	Spring 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20231/Lecture 12 - RDD.tex
Microeconometria	Spring 2023	R Code	Lecture 1	https://mauricio-romero.com/pdfs/Microeconometria/20231/Class1.R
Microeconometria	Spring 2023	R Code	Lecture 2	https://mauricio-romero.com/pdfs/Microeconometria/20231/Class2.R
Microeconometria	Spring 2023	R Code	Lecture 3	https://mauricio-romero.com/pdfs/Microeconometria/20231/Class3.R
Microeconometria	Spring 2023	R Code	Lecture 4	https://mauricio-romero.com/pdfs/Microeconometria/20231/Class4.R
Microeconometria	Spring 2023	R Code	Lecture 5	https://mauricio-romero.com/pdfs/Microeconometria/20231/Class5.R
Microeconometria	Spring 2023	R Code	Lecture 6	https://mauricio-romero.com/pdfs/Microeconometria/20231/Class6.R
Microeconometria	Spring 2023	R Code	Lecture 7	https://mauricio-romero.com/pdfs/Microeconometria/20231/Class7.R
Microeconometria	Spring 2023	R Code	Lecture 8	https://mauricio-romero.com/pdfs/Microeconometria/20231/Class8.R
Microeconometria	Spring 2023	R Code	Lecture 9	https://mauricio-romero.com/pdfs/Microeconometria/20231/Class9.R
Microeconometria	Spring 2023	R Code	Lecture 12	https://mauricio-romero.com/pdfs/Microeconometria/20231/Class12.R
Microeconometria	Spring 2023	Project/Homework	Taller 1	https://mauricio-romero.com/pdfs/Microeconometria/20231/Taller1.pdf
Microeconometria	Spring 2023	Project/Homework	Examen 1	https://mauricio-romero.com/pdfs/Microeconometria/20231/Examen1.pdf
Microeconometria	Spring 2023	Project/Homework	Taller 2	https://mauricio-romero.com/pdfs/Microeconometria/20231/Taller2.pdf
Microeconometria	Fall 2023	Syllabus	Syllabus	https://mauricio-romero.com/pdfs/Microeconometria/20232/Syllabus_20232.pdf
Microeconometria	Fall 2023	Slides	Lecture 0 - Admin	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 0 - Course Admin.pdf
Microeconometria	Fall 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 0 - Course Admin.tex
Microeconometria	Fall 2023	Slides	Lecture 1 - Intro to R	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 1 - Introduction to R.pdf
Microeconometria	Fall 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 1 - Introduction to R.tex
Microeconometria	Fall 2023	Slides	Lecture 2 - Working with data in R	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 2 - Working with data in R.pdf
Microeconometria	Fall 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 2 - Working with data in R.tex
Microeconometria	Fall 2023	Slides	Lecture 3 - Basics of programming	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 3 - Basics of programming.pdf
Microeconometria	Fall 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 3 - Basics of programming.tex
Microeconometria	Fall 2023	Slides	Lecture 4 - Stats review	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 4 - Statistics Review.pdf
Microeconometria	Fall 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 4 - Statistics Review.tex
Microeconometria	Fall 2023	Slides	Lecture 5 - Summarizing data	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 5 - Summarizing data.pdf
Microeconometria	Fall 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 5 - Summarizing data.tex
Microeconometria	Fall 2023	Slides	Lecture 6 - Potential outcomes and the experimental ideal	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 6 - Potential outcomes and the experimental ideal.pdf
Microeconometria	Fall 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 6 - Potential outcomes and the experimental ideal.tex
Microeconometria	Fall 2023	Slides	Lecture 7 - OLS review	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 7 - OLS review.pdf
Microeconometria	Fall 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 7 - OLS review.tex
Microeconometria	Fall 2023	Slides	Lecture 8 - Beyond the basics of OLS	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 8 - Beyond basics of OLS.pdf
Microeconometria	Fall 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 8 - Beyond basics of OLS.tex
Microeconometria	Fall 2023	Slides	Lecture 9 - Panel Data	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 9 - Panel Data.pdf
Microeconometria	Fall 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 9 - Panel Data.tex
Microeconometria	Fall 2023	Slides	Lecture 10 - Difference-in-Differences	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 10 - Diff in Diff.pdf
Microeconometria	Fall 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 10 - Diff in Diff.tex
Microeconometria	Fall 2023	Slides	Lecture 10B - Difference-in-Differences Examples	https://mauricio-romero.com/pdfs/Microeconometria/20232/Difference_in_Difference__Examples.pdf
Microeconometria	Fall 2023	Slides	Lecture 11 - Instrumental Variables	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 11 - IV.pdf
Microeconometria	Fall 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 11 - IV.tex
Microeconometria	Fall 2023	Slides	Lecture 12 - Regression Discontinuity	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 12 - RDD.pdf
Microeconometria	Fall 2023	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 12 - RDD.tex
Microeconometria	Fall 2023	Slides	Lecture 13 - Implementing the methods	https://mauricio-romero.com/pdfs/Microeconometria/20232/Lecture 13 - DID, IV, RDD implementation.pdf
Microeconometria	Fall 2023	R Code	Lecture 1	https://mauricio-romero.com/pdfs/Microeconometria/20232/Class1.R
Microeconometria	Fall 2023	R Code	Lecture 2	https://mauricio-romero.com/pdfs/Microeconometria/20232/Class2.R
Microeconometria	Fall 2023	R Code	Lecture 3	https://mauricio-romero.com/pdfs/Microeconometria/20232/Class3.R
Microeconometria	Fall 2023	R Code	Lecture 4	https://mauricio-romero.com/pdfs/Microeconometria/20232/Class4.R
Microeconometria	Fall 2023	R Code	Lecture 5	https://mauricio-romero.com/pdfs/Microeconometria/20232/Class5.R
Microeconometria	Fall 2023	R Code	Lecture 6	https://mauricio-romero.com/pdfs/Microeconometria/20232/Class6.R
Microeconometria	Fall 2023	R Code	Lecture 7	https://mauricio-romero.com/pdfs/Microeconometria/20232/Class7.R
Microeconometria	Fall 2023	R Code	Lecture 8	https://mauricio-romero.com/pdfs/Microeconometria/20232/Class8.R
Microeconometria	Fall 2023	R Code	Lecture 9	https://mauricio-romero.com/pdfs/Microeconometria/20232/Class9.R
Microeconometria	Fall 2023	R Code	Lecture 12	https://mauricio-romero.com/pdfs/Microeconometria/20232/Class12.R
Microeconometria	Fall 2023	R Code	Lecture 13 (implementation)	https://mauricio-romero.com/pdfs/Microeconometria/20232/Class_Implementation.R
Microeconometria	Fall 2023	Project/Homework	Examen 1	https://mauricio-romero.com/pdfs/Microeconometria/20232/Examen1.pdf
Microeconometria	Fall 2023	Project/Homework	Taller 1	https://mauricio-romero.com/pdfs/Microeconometria/20232/Taller1.pdf
Microeconometria	Fall 2023	Project/Homework	Solución	https://mauricio-romero.com/pdfs/Microeconometria/20232/solucionT1.html
Microeconometria	Fall 2023	Project/Homework	Taller 2	https://mauricio-romero.com/pdfs/Microeconometria/20232/Taller2.pdf
Microeconometria	Fall 2023	Project/Homework	Solución	https://mauricio-romero.com/pdfs/Microeconometria/20232/solucionT2.html
Microeconometria	Fall 2023	Project/Homework	Taller Examen 2 (no hay que entregarlo)	https://mauricio-romero.com/pdfs/Microeconometria/20232/TallerExamen2.pdf
Inferencia	Fall 2025	Syllabus	Syllabus	https://mauricio-romero.com/pdfs/Inferencia/20252/Syllabus_20252.pdf
Inferencia	Fall 2025	Slides	Lecture 1 - Intro to R	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 1 - Introduction to R.pdf
Inferencia	Fall 2025	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 1 - Introduction to R.tex
Inferencia	Fall 2025	Slides	Lecture 2 - Working with data in R	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 2 - Working with data in R.pdf
Inferencia	Fall 2025	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 2 - Working with data in R.tex
Inferencia	Fall 2025	Slides	Lecture 3 - Basics of programming	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 3 - Basics of programming.pdf
Inferencia	Fall 2025	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 3 - Basics of programming.tex
Inferencia	Fall 2025	Slides	Lecture 4 - Stats review	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 4 - Statistics Review.pdf
Inferencia	Fall 2025	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 4 - Statistics Review.tex
Inferencia	Fall 2025	Slides	Lecture 5 - Summarizing data	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 5 - Summarizing data.pdf
Inferencia	Fall 2025	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 5 - Summarizing data.tex
Inferencia	Fall 2025	Slides	Lecture 6 - Potential outcomes and the experimental ideal	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 6 - Potential outcomes and the experimental ideal.pdf
Inferencia	Fall 2025	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 6 - Potential outcomes and the experimental ideal.tex
Inferencia	Fall 2025	Slides	Lecture 7 - OLS review	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 7 - OLS review.pdf
Inferencia	Fall 2025	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 7 - OLS review.tex
Inferencia	Fall 2025	Slides	Lecture 8 - Beyond the basics of OLS	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 8 - Beyond basics of OLS.pdf
Inferencia	Fall 2025	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 8 - Beyond basics of OLS.tex
Inferencia	Fall 2025	Slides	Lecture 9 - Panel Data	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 9 - Panel Data.pdf
Inferencia	Fall 2025	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 9 - Panel Data.tex
Inferencia	Fall 2025	Slides	Lecture 10 - Difference-in-Differences	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 10 - Diff in Diff.pdf
Inferencia	Fall 2025	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 10 - Diff in Diff.tex
Inferencia	Fall 2025	Slides	Lecture 11 - Instrumental Variables	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 11 - IV.pdf
Inferencia	Fall 2025	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 11 - IV.tex
Inferencia	Fall 2025	Slides	Lecture 12 - Regression Discontinuity	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 12 - RDD.pdf
Inferencia	Fall 2025	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 12 - RDD.tex
Inferencia	Fall 2025	R Code	Lecture 1	https://mauricio-romero.com/pdfs/Inferencia/20252/Class1.R
Inferencia	Fall 2025	R Code	Lecture 2	https://mauricio-romero.com/pdfs/Inferencia/20252/Class2.R
Inferencia	Fall 2025	R Code	Lecture 3	https://mauricio-romero.com/pdfs/Inferencia/20252/Class3.R
Inferencia	Fall 2025	R Code	Lecture 4	https://mauricio-romero.com/pdfs/Inferencia/20252/Class4.R
Inferencia	Fall 2025	R Code	Lecture 5	https://mauricio-romero.com/pdfs/Inferencia/20252/Class5.R
Inferencia	Fall 2025	R Code	Lecture 6	https://mauricio-romero.com/pdfs/Inferencia/20252/Class6.R
Inferencia	Fall 2025	R Code	Lecture 7	https://mauricio-romero.com/pdfs/Inferencia/20252/Class7.R
Inferencia	Fall 2025	R Code	Lecture 8	https://mauricio-romero.com/pdfs/Inferencia/20252/Class8.R
Inferencia	Fall 2025	R Code	Lecture 9	https://mauricio-romero.com/pdfs/Inferencia/20252/Class9.R
Inferencia	Fall 2025	R Code	Lecture 12	https://mauricio-romero.com/pdfs/Inferencia/20252/Class12.R
Inferencia	Spring 2026	Syllabus	Syllabus	https://mauricio-romero.com/pdfs/Inferencia/20261/Syllabus_20261.pdf
Inferencia	Spring 2026	Slides	Lecture 1 - Intro to R	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 1 - Introduction to R.pdf
Inferencia	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 1 - Introduction to R.tex
Inferencia	Spring 2026	Slides	Lecture 2 - Working with data in R	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 2 - Working with data in R.pdf
Inferencia	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 2 - Working with data in R.tex
Inferencia	Spring 2026	Slides	Lecture 3 - Basics of programming	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 3 - Basics of programming.pdf
Inferencia	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 3 - Basics of programming.tex
Inferencia	Spring 2026	Slides	Lecture 4 - Stats review	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 4 - Statistics Review.pdf
Inferencia	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 4 - Statistics Review.tex
Inferencia	Spring 2026	Slides	Lecture 5 - Summarizing data	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 5 - Summarizing data.pdf
Inferencia	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 5 - Summarizing data.tex
Inferencia	Spring 2026	Slides	Lecture 6 - Potential outcomes and the experimental ideal	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 6 - Potential outcomes and the experimental ideal.pdf
Inferencia	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 6 - Potential outcomes and the experimental ideal.tex
Inferencia	Spring 2026	Slides	Lecture 7 - OLS review	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 7 - OLS review.pdf
Inferencia	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 7 - OLS review.tex
Inferencia	Spring 2026	Slides	Lecture 8 - Beyond the basics of OLS	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 8 - Beyond basics of OLS.pdf
Inferencia	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 8 - Beyond basics of OLS.tex
Inferencia	Spring 2026	Slides	Lecture 9 - Panel Data	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 9 - Panel Data.pdf
Inferencia	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 9 - Panel Data.tex
Inferencia	Spring 2026	Slides	Lecture 10 - Difference-in-Differences	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 10 - Diff in Diff.pdf
Inferencia	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 10 - Diff in Diff.tex
Inferencia	Spring 2026	Slides	Lecture 11 - Instrumental Variables	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 11 - IV.pdf
Inferencia	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 11 - IV.tex
Inferencia	Spring 2026	Slides	Lecture 12 - Regression Discontinuity	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 12 - RDD.pdf
Inferencia	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 12 - RDD.tex
Inferencia	Spring 2026	R Code	Lecture 1	https://mauricio-romero.com/pdfs/Inferencia/20252/Class1.R
Inferencia	Spring 2026	R Code	Lecture 2	https://mauricio-romero.com/pdfs/Inferencia/20252/Class2.R
Inferencia	Spring 2026	R Code	Lecture 3	https://mauricio-romero.com/pdfs/Inferencia/20252/Class3.R
Inferencia	Spring 2026	R Code	Lecture 4	https://mauricio-romero.com/pdfs/Inferencia/20252/Class4.R
Inferencia	Spring 2026	R Code	Lecture 5	https://mauricio-romero.com/pdfs/Inferencia/20252/Class5.R
Inferencia	Spring 2026	R Code	Lecture 6	https://mauricio-romero.com/pdfs/Inferencia/20252/Class6.R
Inferencia	Spring 2026	R Code	Lecture 7	https://mauricio-romero.com/pdfs/Inferencia/20252/Class7.R
Inferencia	Spring 2026	R Code	Lecture 8	https://mauricio-romero.com/pdfs/Inferencia/20252/Class8.R
Inferencia	Spring 2026	R Code	Lecture 9	https://mauricio-romero.com/pdfs/Inferencia/20252/Class9.R
Inferencia	Spring 2026	R Code	Lecture 12	https://mauricio-romero.com/pdfs/Inferencia/20252/Class12.R
AnalisisEmpirico	Spring 2026	Syllabus	Syllabus	https://mauricio-romero.com/pdfs/AnalisisEmpirico/202601/Syllabus_202601.pdf
AnalisisEmpirico	Spring 2026	Slides	Lecture 1 - Intro to R	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 1 - Introduction to R.pdf
AnalisisEmpirico	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 1 - Introduction to R.tex
AnalisisEmpirico	Spring 2026	Slides	Lecture 2 - Working with data in R	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 2 - Working with data in R.pdf
AnalisisEmpirico	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 2 - Working with data in R.tex
AnalisisEmpirico	Spring 2026	Slides	Lecture 3 - Basics of programming	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 3 - Basics of programming.pdf
AnalisisEmpirico	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 3 - Basics of programming.tex
AnalisisEmpirico	Spring 2026	Slides	Lecture 4 - Stats review	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 4 - Statistics Review.pdf
AnalisisEmpirico	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 4 - Statistics Review.tex
AnalisisEmpirico	Spring 2026	Slides	Lecture 5 - Summarizing data	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 5 - Summarizing data.pdf
AnalisisEmpirico	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 5 - Summarizing data.tex
AnalisisEmpirico	Spring 2026	Slides	Lecture 6 - Potential outcomes and the experimental ideal	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 6 - Potential outcomes and the experimental ideal.pdf
AnalisisEmpirico	Spring 2026	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Inferencia/20252/Lecture 6 - Potential outcomes and the experimental ideal.tex
AnalisisEmpirico	Spring 2026	R Code	Lecture 1	https://mauricio-romero.com/pdfs/Inferencia/20252/Class1.R
AnalisisEmpirico	Spring 2026	R Code	Lecture 2	https://mauricio-romero.com/pdfs/Inferencia/20252/Class2.R
AnalisisEmpirico	Spring 2026	R Code	Lecture 3	https://mauricio-romero.com/pdfs/Inferencia/20252/Class3.R
AnalisisEmpirico	Spring 2026	R Code	Lecture 4	https://mauricio-romero.com/pdfs/Inferencia/20252/Class4.R
AnalisisEmpirico	Spring 2026	R Code	Lecture 5	https://mauricio-romero.com/pdfs/Inferencia/20252/Class5.R
AnalisisEmpirico	Spring 2026	R Code	Lecture 6	https://mauricio-romero.com/pdfs/Inferencia/20252/Class6.R
FieldExperiments	Spring 2020	Syllabus	Syllabus	https://mauricio-romero.com/pdfs/FieldExperiments/Bern2020/Syllabus.pdf
FieldExperiments	Spring 2020	Slides	Lecture 1- Introduction	https://mauricio-romero.com/pdfs/FieldExperiments/Bern2020/Lecture 1 - Introduction.pdf
FieldExperiments	Spring 2020	Slides	Lecture 2 - Power, Blocking, and Stratification	https://mauricio-romero.com/pdfs/FieldExperiments/Bern2020/Lecture 2 - Power, Blocking, Stratification.pdf
FieldExperiments	Spring 2020	Slides	Lecture 3 - Beyond the Basics (randomization inference, extensive vs intensive margin, and factorial designs)	https://mauricio-romero.com/pdfs/FieldExperiments/Bern2020/Lecture 3 - Beyond the basics.pdf
FieldExperiments	Spring 2020	Slides	Lecture 4 - Treatment effect heterogeneity	https://mauricio-romero.com/pdfs/FieldExperiments/Bern2020/Lecture 4 - Treatment Effects Heterogeneity.pdf
FieldExperiments	Spring 2020	Slides	Lecture 5 - Spillovers	https://mauricio-romero.com/pdfs/FieldExperiments/Bern2020/Lecture 5 - Spillovers.pdf
FieldExperiments	Spring 2020	Slides	Lecture 6 - Practical, theoretical, and ethical considerations	https://mauricio-romero.com/pdfs/FieldExperiments/Bern2020/Lecture 6 - Practical, theoretical, and ethical considerations.pdf
